age,job,marital,education,default,housing,loan,campaign,contact,month,day_of_week,duration,previous,outcome,btc.spotprice,btc.futures.index,target_variable
54,technician,divorced,professional.course,unknown,yes,no,1,cellular,aug,thu,1117,0,nonexistent,93.444,-36.1,yes
31,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
36,admin.,single,university.degree,no,no,no,1,cellular,aug,thu,42,0,nonexistent,93.444,-36.1,no
36,admin.,single,university.degree,no,yes,no,1,cellular,aug,thu,300,0,nonexistent,93.444,-36.1,no
32,services,married,professional.course,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
55,management,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
50,admin.,married,unknown,no,yes,no,1,cellular,aug,thu,162,0,nonexistent,93.444,-36.1,no
36,admin.,single,university.degree,no,yes,no,1,cellular,aug,thu,379,0,nonexistent,93.444,-36.1,no
53,blue-collar,married,basic.4y,no,yes,no,1,cellular,aug,thu,195,0,nonexistent,93.444,-36.1,no
30,technician,divorced,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
50,admin.,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
41,housemaid,married,university.degree,no,yes,no,1,cellular,aug,thu,163,0,nonexistent,93.444,-36.1,no
50,admin.,married,unknown,no,yes,no,1,cellular,aug,thu,794,0,nonexistent,93.444,-36.1,no
41,housemaid,married,university.degree,no,yes,no,1,cellular,aug,thu,36,0,nonexistent,93.444,-36.1,no
41,housemaid,married,university.degree,no,yes,no,1,cellular,aug,thu,46,0,nonexistent,93.444,-36.1,no
31,technician,single,professional.course,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
35,technician,single,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
36,blue-collar,married,professional.course,no,yes,no,1,cellular,aug,thu,269,0,nonexistent,93.444,-36.1,no
57,technician,married,university.degree,no,no,no,1,cellular,aug,thu,159,0,nonexistent,93.444,-36.1,no
57,technician,married,university.degree,no,yes,no,1,cellular,aug,thu,202,0,nonexistent,93.444,-36.1,no
57,retired,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
31,admin.,divorced,university.degree,no,unknown,unknown,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
58,retired,married,basic.4y,no,yes,no,1,cellular,aug,fri,239,0,nonexistent,93.444,-36.1,no
33,admin.,single,university.degree,no,yes,yes,1,cellular,aug,fri,64,0,nonexistent,93.444,-36.1,no
33,admin.,single,university.degree,no,no,no,1,cellular,aug,fri,82,0,nonexistent,93.444,-36.1,no
36,admin.,married,university.degree,unknown,yes,yes,1,cellular,aug,fri,97,0,nonexistent,93.444,-36.1,no
29,technician,single,professional.course,no,yes,yes,1,cellular,aug,fri,202,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,yes,no,1,cellular,aug,fri,242,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,no,no,1,cellular,aug,fri,360,0,nonexistent,93.444,-36.1,no
34,technician,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
39,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
50,blue-collar,married,basic.6y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,technician,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
29,admin.,single,university.degree,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
57,retired,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
35,technician,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,yes
31,technician,single,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
54,technician,divorced,professional.course,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
31,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,yes,yes,1,cellular,aug,fri,142,0,nonexistent,93.444,-36.1,no
45,housemaid,married,unknown,unknown,yes,yes,1,cellular,aug,fri,93,0,nonexistent,93.444,-36.1,no
55,retired,married,professional.course,no,yes,no,1,cellular,aug,fri,122,0,nonexistent,93.444,-36.1,no
51,blue-collar,married,basic.4y,unknown,no,no,1,cellular,aug,fri,99,0,nonexistent,93.444,-36.1,no
42,services,married,high.school,unknown,yes,yes,1,cellular,aug,fri,41,0,nonexistent,93.444,-36.1,no
42,services,married,high.school,unknown,yes,no,1,cellular,aug,fri,154,0,nonexistent,93.444,-36.1,no
51,blue-collar,married,basic.4y,unknown,yes,no,1,cellular,aug,fri,586,0,nonexistent,93.444,-36.1,no
31,technician,single,university.degree,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,yes
45,blue-collar,married,illiterate,no,yes,no,1,cellular,aug,fri,127,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
35,self-employed,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
47,blue-collar,married,basic.6y,no,yes,no,1,cellular,aug,fri,167,0,nonexistent,93.444,-36.1,no
32,admin.,married,university.degree,unknown,yes,no,1,cellular,aug,fri,138,0,nonexistent,93.444,-36.1,no
32,admin.,married,university.degree,unknown,yes,no,1,cellular,aug,fri,491,0,nonexistent,93.444,-36.1,no
44,admin.,married,high.school,no,yes,no,1,cellular,aug,fri,111,0,nonexistent,93.444,-36.1,no
37,self-employed,married,basic.9y,no,yes,no,1,cellular,aug,fri,78,0,nonexistent,93.444,-36.1,no
32,technician,married,high.school,unknown,no,no,1,cellular,aug,fri,40,0,nonexistent,93.444,-36.1,no
59,admin.,married,professional.course,no,yes,no,1,cellular,aug,fri,34,0,nonexistent,93.444,-36.1,no
44,services,married,basic.9y,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
46,technician,married,high.school,no,yes,no,1,cellular,aug,fri,306,0,nonexistent,93.444,-36.1,no
40,admin.,single,professional.course,unknown,yes,no,1,cellular,aug,fri,95,0,nonexistent,93.444,-36.1,no
33,admin.,married,university.degree,no,no,no,1,cellular,aug,fri,67,0,nonexistent,93.444,-36.1,no
34,technician,divorced,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
33,admin.,married,university.degree,no,unknown,unknown,1,cellular,aug,fri,57,0,nonexistent,93.444,-36.1,no
59,retired,married,university.degree,unknown,no,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
56,admin.,married,unknown,unknown,unknown,unknown,1,cellular,aug,fri,119,0,nonexistent,93.444,-36.1,no
33,admin.,married,university.degree,no,yes,no,1,cellular,aug,fri,576,0,nonexistent,93.444,-36.1,yes
33,admin.,married,university.degree,no,yes,no,1,cellular,aug,fri,579,0,nonexistent,93.444,-36.1,yes
53,technician,married,professional.course,no,no,no,1,cellular,aug,fri,136,0,nonexistent,93.444,-36.1,no
48,technician,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,yes
41,self-employed,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
59,admin.,married,professional.course,no,yes,yes,1,cellular,aug,fri,1241,0,nonexistent,93.444,-36.1,no
46,services,married,unknown,no,yes,yes,1,cellular,aug,fri,147,0,nonexistent,93.444,-36.1,no
34,technician,divorced,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,technician,single,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
38,admin.,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
46,services,married,unknown,no,yes,no,1,cellular,aug,fri,134,0,nonexistent,93.444,-36.1,no
46,services,married,unknown,no,no,no,1,cellular,aug,fri,109,0,nonexistent,93.444,-36.1,no
46,services,married,unknown,no,no,no,1,cellular,aug,fri,739,0,nonexistent,93.444,-36.1,yes
29,admin.,single,university.degree,no,yes,no,1,cellular,aug,fri,65,0,nonexistent,93.444,-36.1,no
41,self-employed,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
34,housemaid,married,unknown,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
39,housemaid,married,professional.course,no,yes,no,1,cellular,aug,fri,80,0,nonexistent,93.444,-36.1,no
47,admin.,married,unknown,no,no,no,1,cellular,aug,fri,252,0,nonexistent,93.444,-36.1,no
33,admin.,married,university.degree,no,unknown,unknown,1,cellular,aug,fri,227,0,nonexistent,93.444,-36.1,no
39,housemaid,married,professional.course,no,no,no,1,cellular,aug,fri,158,0,nonexistent,93.444,-36.1,no
29,admin.,single,university.degree,no,no,yes,1,cellular,aug,fri,164,0,nonexistent,93.444,-36.1,no
54,admin.,divorced,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
51,blue-collar,married,basic.6y,no,yes,no,1,cellular,aug,fri,246,0,nonexistent,93.444,-36.1,no
29,admin.,single,university.degree,no,no,no,1,cellular,aug,fri,77,0,nonexistent,93.444,-36.1,no
51,blue-collar,married,basic.6y,no,no,no,1,cellular,aug,fri,393,0,nonexistent,93.444,-36.1,no
29,admin.,single,university.degree,no,yes,no,1,cellular,aug,fri,296,0,nonexistent,93.444,-36.1,no
45,blue-collar,married,basic.9y,no,no,yes,1,cellular,aug,fri,234,0,nonexistent,93.444,-36.1,no
30,admin.,single,high.school,no,yes,no,1,cellular,aug,fri,90,0,nonexistent,93.444,-36.1,no
34,admin.,married,university.degree,unknown,no,no,1,cellular,aug,fri,305,0,nonexistent,93.444,-36.1,no
30,admin.,single,high.school,no,no,no,1,cellular,aug,fri,82,0,nonexistent,93.444,-36.1,no
30,admin.,single,high.school,no,no,no,1,cellular,aug,fri,54,0,nonexistent,93.444,-36.1,no
30,admin.,single,high.school,no,no,no,1,cellular,aug,fri,254,0,nonexistent,93.444,-36.1,no
29,admin.,single,university.degree,no,yes,no,1,cellular,aug,fri,520,0,nonexistent,93.444,-36.1,yes
56,admin.,married,unknown,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
48,services,married,basic.4y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
48,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
46,services,married,unknown,no,no,no,1,cellular,aug,fri,229,0,nonexistent,93.444,-36.1,no
35,self-employed,married,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
47,technician,married,university.degree,unknown,no,no,1,cellular,aug,fri,215,0,nonexistent,93.444,-36.1,no
34,technician,married,high.school,no,yes,no,1,cellular,aug,fri,107,0,nonexistent,93.444,-36.1,no
49,unemployed,married,high.school,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
51,blue-collar,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,admin.,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
29,admin.,single,university.degree,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
42,services,married,high.school,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
47,admin.,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
59,retired,married,unknown,no,yes,no,1,cellular,aug,fri,73,0,nonexistent,93.444,-36.1,no
35,technician,single,high.school,unknown,yes,yes,1,cellular,aug,fri,107,0,nonexistent,93.444,-36.1,no
47,blue-collar,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
37,self-employed,married,university.degree,no,yes,no,1,cellular,aug,fri,177,0,nonexistent,93.444,-36.1,no
34,admin.,married,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
37,self-employed,married,university.degree,no,yes,yes,1,cellular,aug,fri,139,0,nonexistent,93.444,-36.1,no
50,technician,married,university.degree,unknown,yes,no,1,cellular,aug,fri,119,0,nonexistent,93.444,-36.1,no
59,technician,divorced,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
50,technician,married,university.degree,unknown,yes,no,1,cellular,aug,fri,213,0,nonexistent,93.444,-36.1,no
34,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
37,management,married,high.school,no,yes,no,1,cellular,aug,fri,125,0,nonexistent,93.444,-36.1,no
56,retired,married,unknown,no,no,no,1,cellular,aug,fri,83,0,nonexistent,93.444,-36.1,no
56,retired,married,unknown,no,no,yes,1,cellular,aug,fri,115,0,nonexistent,93.444,-36.1,no
35,technician,single,high.school,unknown,no,no,1,cellular,aug,fri,1258,0,nonexistent,93.444,-36.1,yes
51,blue-collar,married,basic.4y,unknown,no,no,1,cellular,aug,fri,80,0,nonexistent,93.444,-36.1,no
29,admin.,married,university.degree,no,no,no,1,cellular,aug,fri,190,0,nonexistent,93.444,-36.1,no
55,blue-collar,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
37,admin.,married,university.degree,no,no,no,1,cellular,aug,fri,82,0,nonexistent,93.444,-36.1,no
33,unemployed,married,university.degree,no,no,no,1,cellular,aug,fri,115,0,nonexistent,93.444,-36.1,no
33,unemployed,married,university.degree,no,yes,yes,1,cellular,aug,fri,78,0,nonexistent,93.444,-36.1,no
47,services,married,high.school,unknown,no,no,1,cellular,aug,fri,362,0,nonexistent,93.444,-36.1,no
47,services,married,high.school,unknown,yes,no,1,cellular,aug,fri,528,0,nonexistent,93.444,-36.1,yes
31,technician,single,professional.course,no,yes,yes,1,cellular,aug,fri,73,0,nonexistent,93.444,-36.1,no
32,admin.,single,high.school,no,yes,no,1,cellular,aug,fri,136,0,nonexistent,93.444,-36.1,no
46,blue-collar,married,basic.6y,no,yes,no,1,cellular,aug,fri,119,0,nonexistent,93.444,-36.1,no
46,blue-collar,married,basic.6y,no,yes,no,1,cellular,aug,fri,314,0,nonexistent,93.444,-36.1,no
54,blue-collar,married,unknown,unknown,yes,yes,1,cellular,aug,fri,150,0,nonexistent,93.444,-36.1,no
59,retired,married,unknown,no,yes,yes,1,cellular,aug,fri,79,0,nonexistent,93.444,-36.1,no
54,blue-collar,married,unknown,unknown,yes,no,1,cellular,aug,fri,257,0,nonexistent,93.444,-36.1,no
59,retired,married,unknown,no,no,no,1,cellular,aug,fri,69,0,nonexistent,93.444,-36.1,no
31,technician,single,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
38,self-employed,married,basic.9y,unknown,no,no,1,cellular,aug,fri,1329,0,nonexistent,93.444,-36.1,yes
49,blue-collar,married,basic.6y,unknown,no,no,1,cellular,aug,fri,66,0,nonexistent,93.444,-36.1,no
30,technician,single,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
29,technician,single,university.degree,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
29,admin.,single,university.degree,no,yes,no,1,cellular,aug,fri,268,0,nonexistent,93.444,-36.1,no
29,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,admin.,single,high.school,no,no,no,1,cellular,aug,fri,111,0,nonexistent,93.444,-36.1,no
30,admin.,single,high.school,no,no,no,1,cellular,aug,fri,72,0,nonexistent,93.444,-36.1,no
38,self-employed,married,basic.9y,unknown,yes,no,1,cellular,aug,fri,73,0,nonexistent,93.444,-36.1,no
57,technician,married,professional.course,no,yes,no,1,cellular,aug,fri,160,0,nonexistent,93.444,-36.1,no
48,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
35,technician,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
58,blue-collar,married,unknown,unknown,yes,no,1,cellular,aug,fri,101,0,nonexistent,93.444,-36.1,no
39,housemaid,married,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
58,blue-collar,married,unknown,unknown,yes,no,1,cellular,aug,fri,286,0,nonexistent,93.444,-36.1,no
49,unemployed,married,high.school,unknown,yes,no,1,cellular,aug,fri,109,0,nonexistent,93.444,-36.1,no
40,technician,single,high.school,no,yes,no,1,cellular,aug,fri,73,0,nonexistent,93.444,-36.1,no
40,technician,single,high.school,no,no,no,1,cellular,aug,fri,85,0,nonexistent,93.444,-36.1,no
52,admin.,divorced,university.degree,no,yes,no,1,cellular,aug,fri,78,0,nonexistent,93.444,-36.1,no
34,technician,single,high.school,no,no,no,1,cellular,aug,fri,64,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,no,yes,1,cellular,aug,fri,197,0,nonexistent,93.444,-36.1,no
33,admin.,married,university.degree,no,yes,no,1,cellular,aug,fri,64,0,nonexistent,93.444,-36.1,no
45,technician,married,professional.course,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
33,admin.,married,university.degree,no,yes,no,1,cellular,aug,fri,278,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
29,technician,single,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
36,admin.,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
31,technician,married,university.degree,no,no,no,1,cellular,aug,fri,168,0,nonexistent,93.444,-36.1,no
34,admin.,single,university.degree,no,no,no,1,cellular,aug,fri,114,0,nonexistent,93.444,-36.1,no
54,blue-collar,married,unknown,no,no,no,1,cellular,aug,fri,220,0,nonexistent,93.444,-36.1,no
34,admin.,single,university.degree,no,yes,yes,1,cellular,aug,fri,72,0,nonexistent,93.444,-36.1,no
59,retired,married,basic.4y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
53,blue-collar,married,basic.9y,no,yes,no,1,cellular,aug,fri,58,0,nonexistent,93.444,-36.1,no
38,technician,single,university.degree,no,yes,no,1,cellular,aug,fri,131,0,nonexistent,93.444,-36.1,no
38,technician,single,university.degree,no,yes,no,1,cellular,aug,fri,80,0,nonexistent,93.444,-36.1,no
54,admin.,married,high.school,no,yes,no,1,cellular,aug,fri,92,0,nonexistent,93.444,-36.1,no
32,technician,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
34,technician,divorced,professional.course,no,yes,no,1,cellular,aug,fri,168,0,nonexistent,93.444,-36.1,no
53,blue-collar,married,basic.9y,no,yes,no,1,cellular,aug,fri,565,0,nonexistent,93.444,-36.1,yes
38,technician,single,university.degree,no,yes,yes,1,cellular,aug,fri,572,0,nonexistent,93.444,-36.1,no
34,technician,divorced,professional.course,no,no,no,1,telephone,aug,fri,336,0,nonexistent,93.444,-36.1,no
48,technician,married,university.degree,no,no,no,1,cellular,aug,fri,232,0,nonexistent,93.444,-36.1,no
48,technician,married,university.degree,no,no,no,1,cellular,aug,fri,251,0,nonexistent,93.444,-36.1,no
52,housemaid,married,unknown,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
31,technician,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,technician,single,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
53,admin.,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
59,retired,married,university.degree,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
56,services,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
32,technician,married,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
49,unemployed,married,high.school,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
31,blue-collar,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
32,admin.,married,university.degree,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,technician,single,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
29,admin.,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,yes
30,technician,single,professional.course,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
45,services,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
29,admin.,married,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
31,technician,single,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
32,technician,married,professional.course,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
32,admin.,single,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
58,blue-collar,married,unknown,unknown,yes,yes,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
30,technician,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,93.444,-36.1,no
